frame_number,frame_time,results
20,2024/5/22 Wednesday 0:0:1,"[{'box': [472.43499755859375, 194.63388061523438, 46.9376220703125, 90.11521911621094], 'conf': 0.9071955, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6123046875, 328.1728515625, 33.5902099609375, 53.291473388671875], 'conf': 0.8273037, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4091796875, 304.391845703125, 204.19293212890625, 76.34848022460938], 'conf': 0.7923588, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.8798828125, 244.94924926757812, 64.4364013671875, 46.07945251464844], 'conf': 0.69280094, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.05126953125, 60.30998229980469, 205.36764526367188, 118.98019409179688], 'conf': 0.61040145, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [432.55670166015625, 311.7033996582031, 330.6681213378906, 168.0684356689453], 'conf': 0.39737228, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999979734420776, 'id': 6}, {'box': [813.2762451171875, 335.19061279296875, 285.862548828125, 102.02432250976562], 'conf': 0.6999551, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9736722707748413, 'id': 7}]"
21,2024/5/22 Wednesday 0:0:1,"[{'box': [472.43975830078125, 194.62625122070312, 46.921539306640625, 90.11439514160156], 'conf': 0.9080551, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.634521484375, 328.15106201171875, 33.63330078125, 53.316375732421875], 'conf': 0.8228839, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4672546386719, 304.39373779296875, 204.361572265625, 76.3934326171875], 'conf': 0.7933854, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.896728515625, 244.94027709960938, 64.4222412109375, 46.10498046875], 'conf': 0.7050406, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.095458984375, 60.30219268798828, 205.43142700195312, 118.976806640625], 'conf': 0.623637, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [432.8144836425781, 311.25140380859375, 330.09381103515625, 166.50730895996094], 'conf': 0.32465982, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999986886978149, 'id': 6}, {'box': [815.3168334960938, 334.9364013671875, 282.314453125, 101.35501098632812], 'conf': 0.77259177, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.958276093006134, 'id': 7}]"
22,2024/5/22 Wednesday 0:0:1,"[{'box': [472.43939208984375, 194.64334106445312, 46.909637451171875, 90.08126831054688], 'conf': 0.9085518, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.653076171875, 328.161376953125, 33.64178466796875, 53.301361083984375], 'conf': 0.82561815, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.49658203125, 304.3837585449219, 204.34365844726562, 76.365478515625], 'conf': 0.78660977, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.8946533203125, 244.96047973632812, 64.41400146484375, 46.09144592285156], 'conf': 0.71247506, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.1064453125, 60.55511474609375, 205.37686157226562, 119.47119140625], 'conf': 0.6323449, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [433.42108154296875, 311.12371826171875, 330.7015380859375, 165.7876739501953], 'conf': 0.30023447, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [816.4688110351562, 334.0968322753906, 281.6854248046875, 99.44891357421875], 'conf': 0.7199958, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9270288348197937, 'id': 7}]"
23,2024/5/22 Wednesday 0:0:1,"[{'box': [472.4423828125, 194.62234497070312, 46.951141357421875, 90.15562438964844], 'conf': 0.91022015, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6533813476562, 328.17230224609375, 33.659423828125, 53.324188232421875], 'conf': 0.8333003, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4964599609375, 304.40087890625, 204.30636596679688, 76.38641357421875], 'conf': 0.7819509, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9075927734375, 244.90240478515625, 64.40765380859375, 46.16468811035156], 'conf': 0.6050139, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.1156005859375, 60.54008102416992, 205.45944213867188, 119.4913558959961], 'conf': 0.6200754, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [432.1202697753906, 312.17498779296875, 332.75115966796875, 167.9875946044922], 'conf': 0.3675174, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999985694885254, 'id': 6}, {'box': [818.439453125, 333.71240234375, 280.18994140625, 97.65789794921875], 'conf': 0.66749376, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.901430606842041, 'id': 7}]"
24,2024/5/22 Wednesday 0:0:1,"[{'box': [472.4386291503906, 194.60586547851562, 46.96380615234375, 90.20768737792969], 'conf': 0.9104208, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6419677734375, 328.15863037109375, 33.64990234375, 53.349029541015625], 'conf': 0.8330468, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.52471923828125, 304.39239501953125, 204.22476196289062, 76.38406372070312], 'conf': 0.7830754, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9266357421875, 244.89691162109375, 64.39794921875, 46.18341064453125], 'conf': 0.6197006, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.0546875, 60.36207580566406, 205.36761474609375, 119.15580749511719], 'conf': 0.5992811, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [431.3088073730469, 312.5121765136719, 333.78851318359375, 168.45420837402344], 'conf': 0.45682162, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999980926513672, 'id': 6}, {'box': [819.39697265625, 333.60968017578125, 279.673828125, 97.24044799804688], 'conf': 0.71162474, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8647874593734741, 'id': 7}]"
25,2024/5/22 Wednesday 0:0:2,"[{'box': [472.4205017089844, 194.62179565429688, 46.94171142578125, 90.20294189453125], 'conf': 0.90784246, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6350708007812, 328.19171142578125, 33.660888671875, 53.400604248046875], 'conf': 0.83950883, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4891052246094, 304.362060546875, 204.0186767578125, 76.26889038085938], 'conf': 0.77467996, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9315185546875, 244.8874969482422, 64.39129638671875, 46.203033447265625], 'conf': 0.6080562, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.1683349609375, 60.54727554321289, 205.63662719726562, 119.55060577392578], 'conf': 0.6043113, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [430.97406005859375, 312.5572204589844, 334.5903015136719, 168.63648986816406], 'conf': 0.5275856, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [819.3316650390625, 333.41302490234375, 279.55029296875, 96.7802734375], 'conf': 0.7224064, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8586887717247009, 'id': 7}]"
26,2024/5/22 Wednesday 0:0:2,"[{'box': [472.42730712890625, 194.665283203125, 46.945281982421875, 90.14360046386719], 'conf': 0.90851235, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6397094726562, 328.18896484375, 33.6612548828125, 53.357269287109375], 'conf': 0.8470561, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.43084716796875, 304.3566589355469, 204.05349731445312, 76.20587158203125], 'conf': 0.7812548, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.942626953125, 244.863525390625, 64.38861083984375, 46.23158264160156], 'conf': 0.5812659, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.2013549804688, 60.6722297668457, 205.66476440429688, 119.7645492553711], 'conf': 0.62553936, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [430.862060546875, 312.7921142578125, 334.5784912109375, 168.82473754882812], 'conf': 0.4998028, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [819.5733642578125, 333.2735290527344, 278.89910888671875, 96.43408203125], 'conf': 0.72303605, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8717367649078369, 'id': 7}]"
27,2024/5/22 Wednesday 0:0:2,"[{'box': [472.43756103515625, 194.69058227539062, 46.966766357421875, 90.12455749511719], 'conf': 0.90838695, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.65087890625, 328.1870422363281, 33.653076171875, 53.319580078125], 'conf': 0.84743273, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.3887939453125, 304.3583984375, 204.08041381835938, 76.13113403320312], 'conf': 0.78460276, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.940185546875, 244.810546875, 64.3973388671875, 46.26463317871094], 'conf': 0.52895486, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.1755981445312, 60.68758010864258, 205.57803344726562, 119.71210479736328], 'conf': 0.6210078, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [430.8138427734375, 312.8602600097656, 334.5013427734375, 168.9811248779297], 'conf': 0.4764459, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [819.7147216796875, 333.074951171875, 278.92608642578125, 96.4161376953125], 'conf': 0.67054415, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8562334179878235, 'id': 7}]"
28,2024/5/22 Wednesday 0:0:2,"[{'box': [472.45947265625, 194.68719482421875, 46.96197509765625, 90.11038208007812], 'conf': 0.9080268, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6650390625, 328.1798095703125, 33.659423828125, 53.303863525390625], 'conf': 0.8519488, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4117431640625, 304.3353576660156, 204.00604248046875, 76.08038330078125], 'conf': 0.7760189, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9437255859375, 244.79354858398438, 64.391845703125, 46.29615783691406], 'conf': 0.5439861, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.1888427734375, 60.821739196777344, 205.52178955078125, 119.94113159179688], 'conf': 0.63220793, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [430.8177490234375, 312.8119201660156, 334.3891906738281, 169.03260803222656], 'conf': 0.55397063, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [819.6153564453125, 332.7695007324219, 280.56329345703125, 96.23797607421875], 'conf': 0.4775431, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8544021844863892, 'id': 7}]"
29,2024/5/22 Wednesday 0:0:2,"[{'box': [472.47662353515625, 194.683349609375, 46.964691162109375, 90.12178039550781], 'conf': 0.9094956, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6810302734375, 328.1854248046875, 33.66119384765625, 53.288543701171875], 'conf': 0.8493792, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.365234375, 304.33685302734375, 204.17742919921875, 75.93917846679688], 'conf': 0.79024804, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.998369038105011, 'id': 3}, {'box': [1030.9393310546875, 244.78070068359375, 64.39935302734375, 46.29676818847656], 'conf': 0.55488425, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.186279296875, 60.8154411315918, 205.50543212890625, 119.88675689697266], 'conf': 0.62174934, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6334521770477295, 'id': 5}, {'box': [430.868896484375, 312.904052734375, 333.9543762207031, 169.0423126220703], 'conf': 0.5548485, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.999998927116394, 'id': 6}, {'box': [819.2220458984375, 333.0190124511719, 281.08172607421875, 96.25006103515625], 'conf': 0.5662001, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9479865431785583, 'id': 7}]"
30,2024/5/22 Wednesday 0:0:2,"[{'box': [472.49774169921875, 194.63717651367188, 46.972930908203125, 90.18753051757812], 'conf': 0.91053826, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6947021484375, 328.17333984375, 33.65887451171875, 53.302490234375], 'conf': 0.84725606, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.3895263671875, 304.2699279785156, 204.13668823242188, 76.01202392578125], 'conf': 0.7867307, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.94384765625, 244.82620239257812, 64.3797607421875, 46.28434753417969], 'conf': 0.62062776, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.271484375, 60.924137115478516, 205.73944091796875, 120.18633270263672], 'conf': 0.62386656, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6786680221557617, 'id': 5}, {'box': [430.8736572265625, 312.90771484375, 334.0184631347656, 169.28494262695312], 'conf': 0.6181591, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [818.7798461914062, 333.0472412109375, 280.8443603515625, 96.08135986328125], 'conf': 0.6514249, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.8988812565803528, 'id': 7}]"
31,2024/5/22 Wednesday 0:0:2,"[{'box': [472.49755859375, 194.62828063964844, 46.988494873046875, 90.19512939453125], 'conf': 0.90986353, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6852416992188, 328.15576171875, 33.6605224609375, 53.319488525390625], 'conf': 0.8461006, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.3883056640625, 304.2735595703125, 204.18795776367188, 76.05026245117188], 'conf': 0.79456115, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9334716796875, 244.84619140625, 64.38232421875, 46.24885559082031], 'conf': 0.61179, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.4481811523438, 61.10179901123047, 206.11288452148438, 120.63772583007812], 'conf': 0.6325537, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6787808537483215, 'id': 5}, {'box': [430.8265380859375, 312.97576904296875, 334.0494689941406, 169.80465698242188], 'conf': 0.5234302, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [818.5599365234375, 332.98095703125, 281.54815673828125, 95.92190551757812], 'conf': 0.5919481, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.849205493927002, 'id': 7}]"
32,2024/5/22 Wednesday 0:0:2,"[{'box': [472.47076416015625, 194.62200927734375, 46.934722900390625, 90.16615295410156], 'conf': 0.9090551, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.666259765625, 328.1463623046875, 33.69171142578125, 53.3665771484375], 'conf': 0.83515465, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.4347839355469, 304.26611328125, 204.10491943359375, 76.1766357421875], 'conf': 0.77894497, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9976248145103455, 'id': 3}, {'box': [1030.9344482421875, 244.82769775390625, 64.39508056640625, 46.25421142578125], 'conf': 0.5954025, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.4989013671875, 60.96664810180664, 206.22808837890625, 120.42688751220703], 'conf': 0.62978625, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6874883770942688, 'id': 5}, {'box': [430.67401123046875, 312.6951599121094, 334.3946533203125, 169.5914764404297], 'conf': 0.60959363, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [818.43994140625, 333.20172119140625, 281.9852294921875, 96.37606811523438], 'conf': 0.29287642, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.7286723852157593, 'id': 7}]"
33,2024/5/22 Wednesday 0:0:2,"[{'box': [472.4482727050781, 194.58535766601562, 46.93572998046875, 90.18379211425781], 'conf': 0.9086324, 'label_id': 'cell phone', 'sub_labels': 'other', 'sub_labels_conf': 0.9557451605796814, 'id': 1}, {'box': [539.6385498046875, 328.1399841308594, 33.6932373046875, 53.41351318359375], 'conf': 0.83063066, 'label_id': 'mouse', 'sub_labels': 'not_human', 'sub_labels_conf': 0.5782958269119263, 'id': 2}, {'box': [409.3260192871094, 304.2833251953125, 203.9639892578125, 76.03927612304688], 'conf': 0.77645266, 'label_id': 'keyboard', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9980055689811707, 'id': 3}, {'box': [1030.943359375, 244.8368377685547, 64.4007568359375, 46.250640869140625], 'conf': 0.6320886, 'label_id': 'cup', 'sub_labels': 'other', 'sub_labels_conf': 0.9992908239364624, 'id': 4}, {'box': [545.5689086914062, 61.182621002197266, 206.55908203125, 120.95719146728516], 'conf': 0.62361103, 'label_id': 'tv', 'sub_labels': 'other', 'sub_labels_conf': 0.6787808537483215, 'id': 5}, {'box': [430.61834716796875, 312.6935729980469, 334.28125, 169.53668212890625], 'conf': 0.67854017, 'label_id': 'laptop', 'sub_labels': 'not_human', 'sub_labels_conf': 0.9999988079071045, 'id': 6}, {'box': [818.8924560546875, 332.95611572265625, 281.68927001953125, 95.93405151367188], 'conf': 0.49664557, 'label_id': 'keyboard', 'sub_labels': 'other', 'sub_labels_conf': 0.5204839110374451, 'id': 7}]"
