frame_number,box_x,box_y,box_w,box_h,conf,label,user_id,region
235,1030,244,64,46,0.46567217,cup,4,
235,546,62,208,124,0.63306993,tv,5,
235,429,314,331,167,0.68644077,laptop,6,entrance
235,229,159,63,52,0.50426537,bottle,11,
235,82,329,81,103,0.5512183,bottle,12,
236,472,194,46,90,0.9086567,cell phone,1,entrance
236,539,328,33,53,0.76520383,mouse,2,entrance
236,409,304,203,77,0.7272197,keyboard,3,
236,1030,244,64,46,0.38340247,cup,4,
236,546,62,208,124,0.63592964,tv,5,
236,429,314,332,166,0.6696117,laptop,6,entrance
236,229,159,63,52,0.5443996,bottle,11,
236,82,329,81,103,0.56682587,bottle,12,
237,472,194,46,90,0.9085621,cell phone,1,entrance
237,539,328,33,53,0.78877115,mouse,2,entrance
237,409,304,203,77,0.70884395,keyboard,3,
237,1030,244,64,46,0.3863039,cup,4,
237,546,62,208,124,0.6200281,tv,5,
237,430,314,332,166,0.7398071,laptop,6,entrance
237,229,159,63,52,0.5537367,bottle,11,
237,82,329,81,103,0.5956536,bottle,12,
238,472,194,46,90,0.90880674,cell phone,1,entrance
238,539,328,33,53,0.78889376,mouse,2,entrance
238,409,304,203,77,0.7137844,keyboard,3,
238,1030,244,64,46,0.40540916,cup,4,
238,546,62,208,124,0.6249388,tv,5,
238,430,313,332,167,0.7607283,laptop,6,entrance
238,229,159,63,52,0.5623001,bottle,11,
238,82,329,81,103,0.6201991,bottle,12,
239,472,194,46,90,0.90887487,cell phone,1,entrance
239,539,328,33,53,0.8026149,mouse,2,entrance
239,409,304,203,77,0.7310103,keyboard,3,
239,1030,244,64,46,0.39885718,cup,4,
239,546,62,208,124,0.619777,tv,5,
239,430,313,332,167,0.74994445,laptop,6,entrance
239,230,159,63,52,0.52913296,bottle,11,
239,82,329,80,103,0.60499656,bottle,12,
240,472,194,46,90,0.9092939,cell phone,1,entrance
240,539,328,33,53,0.7855391,mouse,2,entrance
240,409,304,203,77,0.7272669,keyboard,3,
240,1030,244,64,46,0.39199886,cup,4,
240,546,62,208,124,0.61689925,tv,5,
240,430,313,332,167,0.75634354,laptop,6,entrance
240,230,159,63,52,0.52198166,bottle,11,
240,82,329,80,103,0.6246228,bottle,12,
241,472,194,46,90,0.908444,cell phone,1,entrance
241,539,328,33,53,0.7767085,mouse,2,entrance
241,409,304,203,77,0.73293793,keyboard,3,
241,1030,244,64,46,0.43192548,cup,4,
241,546,62,208,124,0.6156628,tv,5,
241,430,313,331,167,0.73177934,laptop,6,entrance
241,230,159,63,52,0.5512347,bottle,11,
241,82,329,80,103,0.62762785,bottle,12,
242,472,194,46,90,0.90909296,cell phone,1,entrance
242,539,328,33,53,0.7946613,mouse,2,entrance
242,409,304,203,77,0.7405661,keyboard,3,
242,1030,244,64,46,0.43078074,cup,4,
242,546,62,208,124,0.6252378,tv,5,
242,429,313,331,167,0.72662014,laptop,6,entrance
242,230,159,63,52,0.48504007,bottle,11,
242,83,329,80,103,0.63184947,bottle,12,
243,472,194,46,90,0.90937954,cell phone,1,entrance
243,539,328,33,53,0.79611385,mouse,2,entrance
243,409,304,203,77,0.7525219,keyboard,3,
243,1030,244,64,46,0.4619647,cup,4,
243,546,62,207,124,0.63742775,tv,5,
243,429,313,331,167,0.6946455,laptop,6,entrance
243,230,159,63,52,0.49914086,bottle,11,
243,83,329,80,103,0.65013397,bottle,12,
244,472,194,46,90,0.91064316,cell phone,1,entrance
244,539,328,33,53,0.78887486,mouse,2,entrance
244,409,304,203,77,0.74747413,keyboard,3,
244,1030,244,64,46,0.40720248,cup,4,
244,546,62,208,124,0.62114143,tv,5,
244,429,313,331,167,0.7210803,laptop,6,entrance
244,230,159,63,52,0.48225313,bottle,11,
244,83,329,80,103,0.6430533,bottle,12,
245,472,194,46,90,0.90972006,cell phone,1,entrance
245,539,328,33,53,0.798009,mouse,2,entrance
245,409,304,203,77,0.743836,keyboard,3,
245,1030,244,64,46,0.41613626,cup,4,
245,546,62,208,124,0.6243777,tv,5,
245,429,313,331,167,0.71549433,laptop,6,entrance
245,230,159,63,52,0.5104867,bottle,11,
245,83,329,80,103,0.6746894,bottle,12,
246,472,194,46,90,0.90925336,cell phone,1,entrance
246,539,328,33,53,0.8279218,mouse,2,entrance
246,409,304,203,76,0.74832493,keyboard,3,
246,1030,244,64,46,0.43426627,cup,4,
246,546,62,208,124,0.6243341,tv,5,
246,429,313,331,167,0.712815,laptop,6,entrance
246,230,159,63,52,0.5077694,bottle,11,
246,83,329,80,103,0.65019846,bottle,12,
247,472,194,46,90,0.9085237,cell phone,1,entrance
247,539,328,33,53,0.82164896,mouse,2,entrance
247,409,304,203,76,0.73558265,keyboard,3,
247,1030,244,64,46,0.46795824,cup,4,
247,546,62,208,124,0.6318989,tv,5,
247,429,313,331,168,0.6492014,laptop,6,entrance
247,230,159,63,52,0.49420848,bottle,11,
247,83,329,80,103,0.682052,bottle,12,
248,472,194,46,90,0.90819967,cell phone,1,entrance
248,539,328,33,53,0.80550647,mouse,2,entrance
248,409,304,203,76,0.720814,keyboard,3,
248,1030,244,64,46,0.4595662,cup,4,
248,546,62,208,124,0.6212259,tv,5,
248,429,313,332,168,0.65438336,laptop,6,entrance
248,230,159,63,52,0.47266367,bottle,11,
248,83,329,80,103,0.6896823,bottle,12,
249,472,194,46,90,0.9082254,cell phone,1,entrance
249,539,328,33,53,0.79863065,mouse,2,entrance
249,409,304,203,76,0.72496766,keyboard,3,
249,1030,244,64,46,0.45851305,cup,4,
249,546,62,208,124,0.6271727,tv,5,
249,429,313,332,168,0.68928033,laptop,6,entrance
249,230,159,63,52,0.4846804,bottle,11,
249,83,329,80,103,0.6377391,bottle,12,
250,472,194,46,90,0.9213082,cell phone,1,entrance
250,539,328,34,51,0.84243125,mouse,2,entrance
250,409,303,206,76,0.71388155,keyboard,3,
250,1030,245,65,46,0.444901,bottle,4,
250,545,61,205,122,0.4707452,tv,5,
250,429,313,333,167,0.4179996,laptop,6,entrance
250,230,159,64,51,0.47574317,bottle,11,
250,82,328,80,103,0.46990463,bottle,12,
251,472,194,46,90,0.92132914,cell phone,1,entrance
251,539,328,34,50,0.84949934,mouse,2,entrance
251,409,303,207,76,0.7239537,keyboard,3,
251,1030,245,65,46,0.45011365,bottle,4,
251,545,61,204,121,0.46405002,tv,5,
251,429,313,334,166,0.3974601,laptop,6,entrance
251,230,159,64,51,0.45410523,bottle,11,
251,82,328,80,102,0.40079027,bottle,12,
252,472,194,46,90,0.92041045,cell phone,1,entrance
252,539,328,34,50,0.85251904,mouse,2,entrance
252,409,303,208,76,0.6986791,keyboard,3,
252,1030,245,65,46,0.44307554,bottle,4,
252,544,61,204,120,0.4521392,tv,5,
252,429,313,334,166,0.46054354,laptop,6,entrance
252,230,159,64,51,0.47003183,bottle,11,
252,83,328,79,102,0.3838589,bottle,12,
253,472,193,46,90,0.9214589,cell phone,1,entrance
253,539,328,34,50,0.85739714,mouse,2,entrance
253,409,303,208,76,0.70651495,keyboard,3,
253,1030,245,65,46,0.46429977,bottle,4,
253,544,61,203,120,0.45771256,tv,5,
253,428,313,334,166,0.49008518,laptop,6,entrance
253,230,159,64,51,0.45626262,bottle,11,
253,83,328,79,101,0.44943234,bottle,12,
254,472,193,46,90,0.9220497,cell phone,1,entrance
254,539,328,34,50,0.8543651,mouse,2,entrance
254,409,303,208,76,0.7213969,keyboard,3,
254,1030,245,66,46,0.44315094,bottle,4,
254,544,61,203,120,0.47473815,tv,5,
254,429,313,334,166,0.46667188,laptop,6,entrance
254,230,159,64,51,0.50050664,bottle,11,
254,83,328,79,101,0.5133758,bottle,12,
255,472,193,46,90,0.92224455,cell phone,1,entrance
255,539,328,34,50,0.85970515,mouse,2,entrance
255,409,303,208,76,0.7051676,keyboard,3,
255,1030,245,66,46,0.44468877,bottle,4,
255,544,61,204,121,0.4825324,tv,5,
255,429,313,334,166,0.45624322,laptop,6,entrance
255,230,159,64,51,0.5096333,bottle,11,
255,83,329,79,100,0.43539873,bottle,12,
256,472,194,46,90,0.9227803,cell phone,1,entrance
256,539,328,34,50,0.85420525,mouse,2,entrance
256,409,303,205,76,0.6963773,keyboard,3,
256,1030,245,66,46,0.44075158,bottle,4,
256,544,61,204,121,0.4861214,tv,5,
256,429,313,334,167,0.49385515,laptop,6,entrance
256,230,159,64,51,0.48855826,bottle,11,
256,83,328,79,101,0.588789,bottle,12,
257,472,193,45,90,0.9198797,cell phone,1,entrance
257,539,328,34,50,0.8530776,mouse,2,entrance
257,410,303,204,76,0.70875293,keyboard,3,
257,1030,245,66,46,0.42953464,bottle,4,
257,544,61,203,121,0.4820741,tv,5,
257,429,313,334,167,0.5301422,laptop,6,entrance
257,230,159,64,51,0.48286977,bottle,11,
257,83,328,79,101,0.58741266,bottle,12,
258,472,193,45,90,0.9199742,cell phone,1,entrance
258,539,328,34,50,0.8608212,mouse,2,entrance
258,409,303,206,76,0.7349166,keyboard,3,
258,1030,245,65,45,0.42078263,bottle,4,
258,544,61,203,120,0.48848367,tv,5,
258,429,313,334,167,0.4446347,laptop,6,entrance
258,230,159,64,51,0.4745145,bottle,11,
258,82,328,79,102,0.5231027,bottle,12,
259,472,193,45,90,0.9190341,cell phone,1,entrance
259,539,328,34,50,0.8549266,mouse,2,entrance
259,409,303,205,76,0.71808815,keyboard,3,
259,1030,245,65,45,0.41642696,bottle,4,
259,544,61,203,120,0.4744508,tv,5,
259,429,313,334,166,0.55047446,laptop,6,entrance
259,230,160,64,52,0.4891975,bottle,11,
259,82,328,80,102,0.48424974,bottle,12,
260,472,193,45,90,0.9202478,cell phone,1,entrance
260,539,328,34,50,0.8531237,mouse,2,entrance
260,409,303,207,76,0.72647697,keyboard,3,
260,1030,245,66,45,0.39369813,bottle,4,
260,544,61,203,120,0.47975662,tv,5,
260,429,313,334,166,0.48916268,laptop,6,entrance
260,230,159,64,51,0.5171284,bottle,11,
260,82,328,80,102,0.52069694,bottle,12,
261,472,193,45,90,0.9218303,cell phone,1,entrance
261,539,328,34,50,0.8500425,mouse,2,entrance
261,409,303,207,76,0.71280664,keyboard,3,
261,1030,245,65,46,0.4039581,bottle,4,
261,544,61,203,120,0.4812325,tv,5,
261,429,313,334,166,0.52654576,laptop,6,entrance
261,230,159,64,51,0.4513637,bottle,11,
261,82,328,80,102,0.5227507,bottle,12,
262,472,193,45,90,0.9204541,cell phone,1,entrance
262,539,328,34,50,0.8554577,mouse,2,entrance
262,408,303,208,76,0.72872096,keyboard,3,
262,1030,245,65,46,0.43443096,bottle,4,
262,544,61,203,120,0.48338386,tv,5,
262,429,313,334,166,0.40475604,laptop,6,entrance
262,230,159,64,51,0.48164645,bottle,11,
262,82,328,80,102,0.49047697,bottle,12,
263,472,193,45,90,0.9195911,cell phone,1,entrance
263,539,328,34,50,0.8447589,mouse,2,entrance
263,408,303,208,76,0.71465945,keyboard,3,
263,1030,245,65,46,0.43751243,bottle,4,
263,544,61,203,120,0.49750566,tv,5,
263,429,313,334,166,0.43339357,laptop,6,entrance
263,230,159,63,51,0.46903497,bottle,11,
263,82,328,81,102,0.45315737,bottle,12,
263,780,448,123,200,0.5275939,backpack,9,entrance
264,472,193,45,90,0.9199036,cell phone,1,entrance
264,539,328,34,50,0.8373832,mouse,2,entrance
264,409,303,208,76,0.6919031,keyboard,3,
264,1030,245,65,46,0.43255213,bottle,4,
264,544,61,203,120,0.48241267,tv,5,
264,429,313,334,166,0.41142175,laptop,6,entrance
264,230,160,63,51,0.46838748,bottle,11,
264,82,329,79,101,0.42008102,bottle,12,
264,780,449,120,197,0.43522325,backpack,9,entrance
265,472,193,45,90,0.9199103,cell phone,1,entrance
265,539,328,34,50,0.8477693,mouse,2,entrance
265,409,303,205,76,0.6868792,keyboard,3,
265,1030,245,65,46,0.4309288,bottle,4,
265,544,61,203,120,0.48731107,tv,5,
265,429,313,335,167,0.3995963,laptop,6,entrance
265,230,160,63,51,0.45063424,bottle,11,
265,82,330,79,99,0.3349019,bottle,12,
265,781,450,121,196,0.72463864,backpack,9,entrance
265,20,109,40,146,0.56097394,person,14,
266,472,193,45,90,0.92030525,cell phone,1,entrance
266,539,328,34,50,0.85505146,mouse,2,entrance
266,409,303,207,76,0.7013247,keyboard,3,
266,1030,245,65,45,0.43604094,bottle,4,
266,544,61,203,120,0.48738435,tv,5,
266,429,313,335,166,0.37880647,laptop,6,entrance
266,230,160,63,51,0.47722724,bottle,11,
266,82,330,80,100,0.33966792,bottle,12,
266,782,452,124,194,0.6648029,backpack,9,entrance
266,20,99,41,116,0.39164433,person,14,
267,472,193,46,90,0.9197689,cell phone,1,entrance
267,539,328,34,50,0.85328144,mouse,2,entrance
267,409,303,205,76,0.71009874,keyboard,3,
267,1030,245,65,45,0.42659393,bottle,4,
267,544,61,203,120,0.48327565,tv,5,
267,428,313,335,166,0.4358973,laptop,6,entrance
267,230,160,63,52,0.30805716,cup,11,
267,82,329,79,98,0.59244543,banana,12,
267,782,456,124,185,0.7615216,backpack,9,entrance
268,472,193,45,90,0.91957563,cell phone,1,entrance
268,539,328,34,50,0.8497555,mouse,2,entrance
268,409,303,207,76,0.726149,keyboard,3,
268,1030,245,65,45,0.43199307,bottle,4,
268,544,61,203,120,0.47157615,tv,5,
268,429,313,334,166,0.508038,laptop,6,entrance
268,230,160,63,51,0.4615323,bottle,11,
268,781,463,121,170,0.6333694,backpack,9,entrance
269,472,193,45,90,0.91871125,cell phone,1,entrance
269,539,328,34,50,0.8467508,mouse,2,entrance
269,409,303,207,76,0.73654497,keyboard,3,
269,1030,245,65,45,0.43284774,bottle,4,
269,544,61,203,120,0.47862864,tv,5,
269,429,313,334,166,0.53386587,laptop,6,entrance
269,230,159,63,51,0.46606082,bottle,11,
269,780,455,121,186,0.6348695,backpack,9,entrance
270,472,193,46,90,0.91952705,cell phone,1,entrance
270,539,328,34,50,0.846182,mouse,2,entrance
270,409,303,205,76,0.7242326,keyboard,3,
270,1030,245,65,45,0.43304107,bottle,4,
270,544,61,203,120,0.47203076,tv,5,
270,429,313,334,166,0.49595368,laptop,6,entrance
270,230,159,63,51,0.46821117,bottle,11,
270,781,451,123,194,0.50812835,backpack,9,entrance
271,472,193,46,90,0.9199865,cell phone,1,entrance
271,539,328,34,50,0.8465675,mouse,2,entrance
271,410,303,204,76,0.72494876,keyboard,3,
271,1030,245,65,45,0.44775635,bottle,4,
271,544,61,203,121,0.47138053,tv,5,
271,429,313,334,166,0.53697133,laptop,6,entrance
271,230,160,64,51,0.44145712,bottle,11,
271,781,445,122,190,0.1738183,backpack,9,entrance
271,150,518,300,390,0.72732127,person,16,
272,472,193,46,90,0.9182572,cell phone,1,entrance
272,539,328,34,50,0.85227406,mouse,2,entrance
272,410,303,204,76,0.72410697,keyboard,3,
272,1030,245,65,46,0.47992653,bottle,4,
272,544,61,204,121,0.47148126,tv,5,
272,429,313,334,167,0.5380968,laptop,6,entrance
272,230,160,63,51,0.45607895,bottle,11,
272,782,451,125,191,0.21772464,backpack,9,entrance
272,150,520,300,387,0.5522905,person,16,
273,472,193,46,90,0.9181353,cell phone,1,entrance
273,539,328,34,50,0.85245293,mouse,2,entrance
273,410,303,204,75,0.71757966,keyboard,3,
273,1030,245,65,46,0.4764563,bottle,4,
273,544,61,203,121,0.4706721,tv,5,
273,428,313,334,167,0.5199527,laptop,6,entrance
273,230,160,63,51,0.4539959,bottle,11,
273,782,461,124,178,0.48786396,backpack,9,entrance
273,150,523,301,381,0.59737486,person,16,
274,472,194,46,90,0.91893625,cell phone,1,entrance
274,539,328,34,50,0.85124123,mouse,2,entrance
274,410,303,204,75,0.72755843,keyboard,3,
274,1030,245,65,46,0.46558604,bottle,4,
274,544,61,203,121,0.4759267,tv,5,
274,428,312,334,167,0.5364953,laptop,6,entrance
274,230,160,64,51,0.44331852,bottle,11,
274,782,467,124,169,0.47608316,backpack,9,entrance
274,149,528,298,373,0.7059071,person,16,
275,472,194,46,90,0.91739655,cell phone,1,entrance
275,539,328,34,50,0.851931,mouse,2,entrance
275,410,303,204,75,0.73701197,keyboard,3,
275,1030,245,66,46,0.49190503,bottle,4,
275,544,61,204,121,0.46856225,tv,5,
275,428,313,334,167,0.57489234,laptop,6,entrance
275,230,160,64,51,0.43952593,bottle,11,
275,782,467,124,168,0.36549664,backpack,9,entrance
275,149,534,297,362,0.66680914,person,16,
276,472,194,46,90,0.9181023,cell phone,1,entrance
276,539,328,34,50,0.8460755,mouse,2,entrance
276,409,303,204,76,0.73475176,keyboard,3,
276,1030,245,65,46,0.47471982,bottle,4,
276,544,61,204,121,0.4684682,tv,5,
276,428,312,334,167,0.56621003,laptop,6,entrance
276,230,160,64,51,0.42014292,bottle,11,
276,782,466,124,170,0.46279657,backpack,9,entrance
276,149,536,297,356,0.8465279,person,16,
277,472,194,46,90,0.9192999,cell phone,1,entrance
277,539,328,34,50,0.8508451,mouse,2,entrance
277,409,303,204,76,0.74356824,keyboard,3,
277,1030,245,65,46,0.46490523,bottle,4,
277,544,61,204,121,0.4809815,tv,5,
277,428,312,334,168,0.54249257,laptop,6,entrance
277,230,160,64,52,0.473284,bottle,11,
277,783,465,125,174,0.56788635,backpack,9,entrance
277,149,542,297,345,0.69091344,person,16,
278,472,194,46,90,0.91711664,cell phone,1,entrance
278,539,328,34,50,0.84297234,mouse,2,entrance
278,409,303,204,75,0.73801506,keyboard,3,
278,1030,245,65,45,0.48284015,bottle,4,
278,544,61,204,121,0.47834697,tv,5,
278,428,312,335,168,0.509795,laptop,6,entrance
278,230,160,64,51,0.4667361,bottle,11,
278,783,464,125,176,0.5953447,backpack,9,entrance
278,149,550,297,330,0.5859334,person,16,
279,472,194,46,90,0.91544753,cell phone,1,entrance
279,539,328,34,50,0.85119605,mouse,2,entrance
279,409,303,206,76,0.7382095,keyboard,3,
279,1030,245,65,45,0.48859742,bottle,4,
279,544,61,204,121,0.4804593,tv,5,
279,428,312,335,168,0.5151138,laptop,6,entrance
279,230,160,63,51,0.42949986,bottle,11,
279,783,462,126,178,0.4555068,backpack,9,entrance
279,150,556,298,319,0.44446042,person,16,
280,472,194,46,90,0.91456085,cell phone,1,entrance
280,539,328,34,50,0.855784,mouse,2,entrance
280,409,303,207,76,0.7509051,keyboard,3,
280,1030,245,65,45,0.46645477,bottle,4,
280,544,61,204,121,0.4850611,tv,5,
280,428,312,334,168,0.5189057,laptop,6,entrance
280,230,160,63,51,0.4266623,bottle,11,
280,784,461,126,180,0.49500626,backpack,9,entrance
281,472,194,46,90,0.9145744,cell phone,1,entrance
281,539,328,34,50,0.8685038,mouse,2,entrance
281,408,303,208,76,0.76197,keyboard,3,
281,1030,245,65,45,0.44778007,bottle,4,
281,544,61,204,121,0.5056454,tv,5,
281,428,312,334,167,0.58715117,laptop,6,entrance
281,230,160,63,51,0.40496153,bottle,11,
281,784,461,126,181,0.48123547,backpack,9,entrance
281,100,124,199,243,0.55557543,person,17,
282,472,194,46,90,0.9147546,cell phone,1,entrance
282,539,328,34,50,0.85520446,mouse,2,entrance
282,409,303,205,76,0.7466634,keyboard,3,
282,1030,245,66,46,0.45992938,bottle,4,
282,544,61,204,121,0.4851694,tv,5,
282,428,313,334,167,0.6655574,laptop,6,entrance
282,230,160,63,51,0.3193645,bottle,11,
282,785,460,128,183,0.47871175,backpack,9,entrance
282,99,124,197,245,0.48240766,person,17,
283,472,194,46,90,0.91621387,cell phone,1,entrance
283,539,328,34,50,0.85847664,mouse,2,entrance
283,409,303,207,76,0.75246584,keyboard,3,
283,1030,245,65,46,0.46069452,bottle,4,
283,544,61,204,122,0.49562606,tv,5,
283,429,313,333,167,0.60161614,laptop,6,entrance
283,230,160,63,51,0.35754666,bottle,11,
283,785,460,131,184,0.38804853,backpack,9,entrance
283,99,125,198,246,0.5462723,person,17,
284,472,194,45,90,0.91568756,cell phone,1,entrance
284,539,328,34,50,0.8608717,mouse,2,entrance
284,409,303,205,76,0.7469207,keyboard,3,
284,1030,245,65,46,0.44964555,bottle,4,
284,544,62,204,122,0.49541116,tv,5,
284,428,313,334,167,0.631115,laptop,6,entrance
284,230,160,63,51,0.34014732,bottle,11,
284,786,459,137,185,0.32290402,backpack,9,entrance
284,100,125,200,246,0.67019314,person,17,
285,472,194,46,90,0.9163771,cell phone,1,entrance
285,539,328,34,50,0.8443192,mouse,2,entrance
285,409,303,204,76,0.74072313,keyboard,3,
285,1030,245,65,46,0.43793628,bottle,4,
285,544,61,204,122,0.4931634,tv,5,
285,428,313,334,168,0.6346011,laptop,6,entrance
285,230,160,63,51,0.36661434,bottle,11,
285,785,457,139,187,0.2851128,backpack,9,entrance
285,100,126,200,245,0.5220368,person,17,
286,472,194,46,90,0.91565144,cell phone,1,entrance
286,539,328,34,50,0.8463716,mouse,2,entrance
286,409,303,206,76,0.737448,keyboard,3,
286,1030,245,65,46,0.44898954,bottle,4,
286,544,61,204,121,0.5022056,tv,5,
286,428,312,334,169,0.57786006,laptop,6,entrance
286,230,160,63,51,0.34806144,bottle,11,
286,785,457,140,186,0.25734472,backpack,9,entrance
286,101,126,202,244,0.69904625,person,17,
287,472,194,46,90,0.91477567,cell phone,1,entrance
287,539,328,34,50,0.8429946,mouse,2,entrance
287,408,303,207,76,0.7492447,keyboard,3,
287,1030,245,65,46,0.43928218,bottle,4,
287,544,61,204,121,0.49820125,tv,5,
287,428,313,333,168,0.59642404,laptop,6,entrance
287,230,160,63,51,0.36871946,bottle,11,
287,785,458,136,185,0.39535308,backpack,9,entrance
287,104,127,208,244,0.31587058,person,17,
288,472,194,46,90,0.91401124,cell phone,1,entrance
288,539,328,34,50,0.8515052,mouse,2,entrance
288,408,303,208,76,0.75836897,keyboard,3,
288,1030,245,65,46,0.429381,bottle,4,
288,544,61,204,121,0.513169,tv,5,
288,428,313,333,168,0.5981163,laptop,6,entrance
288,230,160,63,51,0.34676692,bottle,11,
288,783,458,128,184,0.4059933,backpack,9,entrance
288,105,127,210,244,0.43330827,person,17,
289,472,194,46,90,0.9137314,cell phone,1,entrance
289,539,328,34,50,0.8509252,mouse,2,entrance
289,408,303,208,76,0.74786186,keyboard,3,
289,1030,245,65,46,0.43651545,bottle,4,
289,544,61,204,121,0.5185643,tv,5,
289,428,312,333,168,0.5951745,laptop,6,entrance
289,230,159,63,52,0.44049963,bottle,11,
289,783,456,127,189,0.3818975,backpack,9,entrance
289,106,126,211,244,0.61671376,person,17,
290,472,194,46,90,0.91569614,cell phone,1,entrance
290,539,328,34,50,0.8416611,mouse,2,entrance
290,408,303,208,76,0.74326044,keyboard,3,
290,1030,245,65,46,0.43602675,bottle,4,
290,544,61,204,121,0.52788967,tv,5,
290,428,312,333,168,0.61748236,laptop,6,entrance
290,230,159,63,52,0.46449393,bottle,11,
290,781,452,121,196,0.4560302,backpack,9,entrance
290,105,126,210,245,0.5216304,person,17,
291,472,194,46,90,0.91522866,cell phone,1,entrance
291,539,328,34,50,0.8278403,mouse,2,entrance
291,408,303,208,76,0.7366956,keyboard,3,
291,1030,245,65,46,0.3631414,bottle,4,
291,544,61,204,121,0.51323646,tv,5,
291,429,312,334,167,0.62312186,laptop,6,entrance
291,230,160,63,51,0.21184862,cup,11,
291,782,451,121,200,0.35725364,backpack,9,entrance
291,103,126,207,246,0.29069576,person,17,
292,472,194,46,90,0.9142154,cell phone,1,entrance
292,539,328,34,50,0.8347429,mouse,2,entrance
292,408,303,208,76,0.75442237,keyboard,3,
292,1030,245,65,46,0.36520338,bottle,4,
292,544,61,203,121,0.53485805,tv,5,
292,429,312,334,168,0.5805188,laptop,6,entrance
292,230,160,63,51,0.3548016,bottle,11,
292,786,450,130,200,0.38271502,person,9,entrance
292,103,126,206,246,0.51270914,person,17,
293,472,194,46,90,0.9145982,cell phone,1,entrance
293,539,328,34,50,0.8268303,mouse,2,entrance
293,408,303,208,76,0.7455381,keyboard,3,
293,1030,245,65,46,0.3976645,bottle,4,
293,544,61,203,121,0.5220472,tv,5,
293,429,313,333,168,0.5869727,laptop,6,entrance
293,230,160,64,51,0.44208026,bottle,11,
293,783,450,124,197,0.43465832,backpack,9,entrance
293,102,126,203,247,0.63310915,person,17,
294,472,194,46,90,0.9164989,cell phone,1,entrance
294,539,328,34,50,0.8292729,mouse,2,entrance
294,408,303,208,76,0.73713666,keyboard,3,
294,1030,245,65,46,0.40806112,bottle,4,
294,544,61,203,121,0.51745117,tv,5,
294,429,313,333,168,0.6137445,laptop,6,entrance
294,230,160,64,51,0.38850728,bottle,11,
294,782,451,121,197,0.30065677,backpack,9,entrance
294,101,126,201,246,0.70620674,person,17,
295,472,194,46,90,0.9171968,cell phone,1,entrance
295,539,328,34,50,0.8338099,mouse,2,entrance
295,408,303,208,76,0.7424473,keyboard,3,
295,1030,245,65,46,0.40050697,bottle,4,
295,544,62,203,121,0.5043284,tv,5,
295,429,312,333,168,0.67593664,laptop,6,entrance
295,230,160,64,51,0.3546165,bottle,11,
295,100,126,199,246,0.6980421,person,17,
296,472,194,46,90,0.9167559,cell phone,1,entrance
296,539,328,34,50,0.84464264,mouse,2,entrance
296,408,303,208,76,0.7548071,keyboard,3,
296,1030,245,65,46,0.4001231,bottle,4,
296,544,62,203,121,0.52706754,tv,5,
296,429,312,334,167,0.6158509,laptop,6,entrance
296,230,160,64,51,0.3697666,bottle,11,
296,100,126,199,246,0.47596365,person,17,
297,472,194,46,90,0.9158335,cell phone,1,entrance
297,539,328,34,50,0.8394807,mouse,2,entrance
297,408,303,208,76,0.75247616,keyboard,3,
297,1030,245,65,46,0.37089777,bottle,4,
297,544,62,203,121,0.5369097,tv,5,
297,429,313,334,167,0.5721596,laptop,6,entrance
297,230,160,64,51,0.37104434,bottle,11,
297,100,126,199,247,0.49696818,person,17,
298,472,194,46,90,0.91627574,cell phone,1,entrance
298,539,328,34,50,0.8384553,mouse,2,entrance
298,408,303,208,76,0.7425313,keyboard,3,
298,1030,245,65,46,0.3599761,bottle,4,
298,544,62,203,122,0.5292427,tv,5,
298,429,313,334,167,0.63816386,laptop,6,entrance
298,230,160,64,51,0.3886215,bottle,11,
298,99,126,198,247,0.5459854,person,17,
299,472,194,46,90,0.91957986,cell phone,1,entrance
299,539,328,34,50,0.82166636,mouse,2,entrance
299,409,303,208,76,0.7242309,keyboard,3,
299,1030,244,65,46,0.33399725,bottle,4,
299,544,62,202,121,0.5340442,tv,5,
299,429,313,334,167,0.6535588,laptop,6,entrance
299,230,160,63,51,0.39613786,bottle,11,
299,99,126,198,247,0.61889786,person,17,
300,472,194,46,90,0.91694,cell phone,1,entrance
300,539,328,34,50,0.822158,mouse,2,entrance
300,409,303,208,76,0.7220917,keyboard,3,
300,1030,245,65,45,0.5136679,cup,4,
300,544,62,202,121,0.5421489,tv,5,
300,429,313,334,167,0.6164694,laptop,6,entrance
300,230,160,63,51,0.3774497,bottle,11,
300,99,126,198,246,0.376485,person,17,
301,472,194,45,90,0.91081816,cell phone,1,entrance
301,539,328,34,50,0.82881826,mouse,2,entrance
301,409,303,207,76,0.71810824,keyboard,3,
301,1030,245,65,45,0.5109767,cup,4,
301,543,62,201,121,0.5609585,tv,5,
301,429,313,334,167,0.6209777,laptop,6,entrance
301,230,160,63,51,0.27954194,bottle,11,
302,472,194,45,90,0.90383184,cell phone,1,entrance
302,539,328,34,50,0.8388763,mouse,2,entrance
302,408,303,207,76,0.7552501,keyboard,3,
302,1030,245,65,45,0.49472886,cup,4,
302,544,62,202,121,0.55918694,tv,5,
302,429,312,334,168,0.5318381,laptop,6,entrance
302,230,160,63,51,0.17889333,bottle,11,
303,472,194,45,90,0.9050611,cell phone,1,entrance
303,539,328,34,50,0.84202266,mouse,2,entrance
303,408,303,207,76,0.75706786,keyboard,3,
303,1030,245,65,45,0.44239816,cup,4,
303,544,62,202,122,0.5428246,tv,5,
303,429,312,333,168,0.56380993,laptop,6,entrance
